city,comments,name,prices,quality_price,rating,services,stars,id,rank
Tulum,270,Hotel Casa Santiago Tulum,828 # 920 # 1077 # 1197 # 1054 # 1171 # 1371 # 1523 # 1393 # 1548 # 1811 # 2012 # 2090 # 2322,9.0,9.0,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Paquetes de spa / bienestar # Instalaciones de spa # Manicura # Tratamientos faciales # Servicios de belleza # Tumbonas/sillas de playa # Toallas de playa/piscina # MasajesDe pago # Papel higiénico # Toallas # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Armario # Vistas a la piscina # Vistas al jardín # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Patio # Balcón # Terraza # Jardín # Nevera # Enchufe cerca de la cama # Tendedero # Perchero # Música / espectáculos en directoFuera del alojamiento # Clases de cocinaFuera del alojamiento # Parque acuáticoFuera del alojamientoDe pago # Snorkel # SubmarinismoDe pago # SenderismoFuera del alojamiento # Piragüismo # Pesca # Campo de golf (a menos de 3 km)De pago # Pista de tenisFuera del alojamiento # TV de pantalla plana # Canales vía satélite # TV # Minibar # Parking adaptado para personas de movilidad reducida # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Proporciona factura # Registro de entrada / salida privado # Servicio de conserjería # Guardaequipaje # Información turística # Cambio de moneda # Registro de entrada y salida exprés # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Supermercado pequeño en el alojamiento # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Entrada privada # Alquiler de coches # Caja fuerte para ordenador portátil # Ventilador # Habitaciones familiares # Peluquería / salón de belleza # Habitaciones sin humo # Caja fuerte # Acceso a pisos superiores solo mediante escaleras # Inglés # Español # Italiano,3,417,47
Tulum,237,Aroma Tulum,1334 # 1499 # 1663 # 1903 # 2143 # 1993,7.9,7.8,Abierta todo el año # Toallas de playa/piscina # Tumbonas/sillas de playa # Sombrillas # Tumbonas/sillas de playa # Toallas de playa/piscina # Solárium # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Reloj despertador # Mobiliario exterior # Terraza / solárium # Terraza # Enchufe cerca de la cama # TV de pantalla plana # Canales por cable # TV # Canales de pago # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Minibar # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Registro de entrada / salida privado # Guardaequipaje # Información turística # Servicio de limpieza diario # Plancha para pantalones # Fax / fotocopiadoraDe pago # Extintores # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Zona TV / salón de uso compartido # Traslado aeropuerto (de pago) # Zona de fumadores # Aire acondicionado # Mosquitera # Insonorización # Entrada privada # Ventilador # Habitaciones sin humo # Plancha para ropa # Servicio de habitaciones # Acceso a pisos superiores solo mediante escaleras # Inglés # Español,0,418,48
Tulum,206,NNAM Tulum,797 # 821 # 996,7.9,7.7,Abierta todo el año # Para todas las edades # Toallas de playa/piscina # Clases de yoga # Tumbonas/sillas de playa # Toallas de playa/piscina # MasajesDe pago # Spa y centro de bienestarDe pago # Papel higiénico # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Zona de pícnic # Mobiliario exterior # Terraza / solárium # Patio # Jardín # TV de pantalla plana # Servicio de limpieza diario # Registro de entrada / salida privado # Guardaequipaje # Información turística # Registro de entrada y salida exprés # Recepción 24 horas # Proporciona factura # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Seguridad 24 horas # Caja fuerte # Solo para adultos # Aire acondicionado # Entrada privada # Habitaciones sin humo # Inglés # Español,3,419,49
Tulum,6,Vida Tulum Apartment 16 with access to Hotel Bardo,1829 # 1829,8.8,9.3,Abierta todo el año # Horario de apertura # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Sombrillas # Piscina pequeña # Piscina con vistas # Piscina en la azotea # Abierta todo el año # Horario de apertura # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Sombrillas # Piscina pequeña # Piscina con vistas # Piscina en la azotea # Abierta todo el año # Horario de apertura # Para todas las edades # Toallas de playa/piscina # Tumbonas/sillas de playa # Sombrillas # Piscina pequeña # Piscina con vistas # Piscina en la azotea # Clases de yoga # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje en parejaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño público # MasajesDe pago # Parking en la calle # Mesa de comedor # Productos de limpieza # Tostadora # Secadora de ropa # Utensilios de cocina # Hervidor eléctrico # Cocina # Lavadora # Microondas # Nevera # Zona de cocina # Ropa de cama # Armario # Camas extralargas (más de 2 metros) # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Zona de comedor # Sofá # Zona de estar # TV de pantalla plana # TV # Enchufe cerca de la cama # Sofá cama # Mosquitera # Entrada privada # Ventilador # Plancha para ropa # Acceso a pisos superiores solo mediante escaleras # Mobiliario exterior # Zona de comedor exterior # Muebles de exterior # Terraza / solárium # Barbacoa # Barbacoa # Patio # Balcón # Terraza # Jardín # Cenas temáticasDe pago # Tours en biciDe pago # Tours a pieDe pago # SnorkelFuera del alojamientoDe pago # Vistas a un patio interior # Vistas al jardín # Apartamento privado en edificio # Independiente # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Traslado aeropuerto (de pago) # Proporciona factura # Registro de entrada / salida privado # Servicio de conserjería # Información turística # Registro de entrada y salida exprés # Canguro / servicios para niñosDe pago # Servicio de lavandería # Aire acondicionado # Prohibido fumar en todo el alojamiento # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Seguridad 24 horas # Inglés # Español,3,420,50
Tulum,165,Pepem Eco Hotel Tulum at the Jungle near by from at least 10 Cenotes - Adults Only,2291,8.2,8.5,Abierta todo el año # Solo para adultos # Toallas de playa/piscina # Tumbonas/sillas de playa # Zona poco profunda # Clases de yoga # Masaje corporal completoDe pago # Masaje de manosDe pago # Masaje de cabezaDe pago # Masaje en parejaDe pago # Masaje de piesDe pago # Masaje de cuelloDe pago # Masaje de espaldaDe pago # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño al aire libre # MasajesDe pago # Solárium # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Armario # Zona de pícnic # Mobiliario exterior # Terraza / solárium # Patio # Balcón # Terraza # Jardín # Utensilios de cocina # Cocina # Nevera # Enchufe cerca de la cama # Mosquitera # Ventilador # Vistas a la piscina # Vistas al jardín # Ruta de baresDe pago # Parque acuáticoFuera del alojamientoDe pago # SnorkelFuera del alojamiento # SubmarinismoFuera del alojamientoDe pago # CiclismoFuera del alojamiento # Senderismo # WindsurfFuera del alojamientoDe pago # PescaFuera del alojamientoDe pago # Campo de golf (a menos de 3 km)De pago # Zona de estar # Bar # Restaurante # Traslado aeropuerto (de pago) # Registro de entrada / salida privado # Información turística # Registro de entrada y salida exprés # Juegos de mesa / puzles # Servicio de limpieza diario # Extintores # Seguridad 24 horas # Caja fuerte # Solo para adultos # Zona de fumadores # Prohibido fumar en todo el alojamiento # Inglés # Español,4,421,51
Tulum,180,Cielito Hotel Boutique,1096 # 1041 # 1195,8.6,8.5,Papel higiénico # Toallas # Baño privado # WC # Ducha # Ropa de cama # Armario # Mobiliario exterior # Terraza / solárium # Balcón # Terraza # Eventos deportivos en directo (emisión) # Música / espectáculos en directo # Happy hour # Cenas temáticas # Ruta de bares # Cafetería en el alojamiento # Buffet para niños # Menú para niños # Snack-bar # Bar # Restaurante # Proporciona factura # Registro de entrada / salida privado # Servicio de conserjería # Información turística # Registro de entrada y salida exprés # Servicio de limpieza diario # Plancha para pantalones # Salas de reuniones / banquetesDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Zona TV / salón de uso compartido # Traslado aeropuerto (de pago) # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Acceso a pisos superiores solo mediante escaleras # Inglés # Español,0,422,52
Tulum,298,La Zebra a Colibri Boutique Hotel,5461 # 5904 # 6348 # 5880 # 6324 # 6768 # 7113 # 7556 # 8000,8.6,9.2,MasajesDe pago # Toallas # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Situado frente a la playa # Terraza # Jardín # Playa # Alquiler de bicicletas (de pago) # Zona de juegos para niños # Bar # Restaurante # Minibar # Tetera / cafetera # Cajero automático en el hotel # Información turística # Cambio de moneda # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Caja fuerte # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Zona de fumadores # Aire acondicionado # Servicio de despertador # Alquiler de coches # Almuerzos para llevar # Ventilador # Habitaciones sin humo # Inglés # Español # Francés,5,424,54
Tulum,314,Casa Agape Boutique Hotel & Beach Club Tulum,1741 # 2180 # 2278 # 2180 # 2551 # 2921,8.4,8.7,Abierta todo el año # Para todas las edades # Masaje corporal completoDe pago # Tumbonas/sillas de playa # Toallas de playa/piscina # Baño público # MasajesDe pago # Solárium # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Secador de pelo # Ducha # Ropa de cama # Armario # Vistas a un patio interior # Vistas al jardín # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Patio # Terraza # Jardín # Productos de limpieza # Hervidor eléctrico # Enchufe cerca de la cama # Perchero # Happy hourDe pago # Sofá # Zona de estar # Escritorio # Cafetería en el alojamiento # FrutaDe pago # Vino / champánDe pago # Menú para niñosDe pago # Menús para dietas especiales (bajo petición) # Snack-bar # Bar # Restaurante # Minibar # Tetera / cafetera # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Proporciona factura # Servicio de conserjería # Guardaequipaje # Información turística # Recepción 24 horas # Servicio de limpieza diario # Servicio de lavanderíaDe pago # Fax / fotocopiadora # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Seguridad 24 horas # Caja fuerte # Traslado aeropuerto (de pago) # Máquina expendedora (aperitivos) # Máquina expendedora (bebidas) # Hipoalergénico # Zona de fumadores # Aire acondicionado # Mosquitera # Suelo de baldosa / mármol # Insonorización # Entrada privada # Alquiler de coches # Almuerzos para llevar # Habitaciones insonorizadas # Ventilador # Habitaciones familiares # Habitaciones sin humo # Plancha para ropa # Inglés # Español,4,425,55
Tulum,38,Eterna Tulum,1250 # 2125 # 2131 # 2441 # 1607,9.1,8.5,Abierta todo el año # Horario de apertura # Solo para adultos # Toallas de playa/piscina # Tumbonas/sillas de playa # Piscina pequeña # Piscina en la azotea # Tumbonas/sillas de playa # Toallas de playa/piscina # Papel higiénico # Toallas # Toallas / sábanas (por un suplemento) # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Mobiliario exterior # Terraza / solárium # Terraza # Jardín # Productos de limpieza # Utensilios de cocina # Microondas # Nevera # Enchufe cerca de la cama # Perchero # Ruta de baresDe pago # SnorkelFuera del alojamientoDe pago # SubmarinismoFuera del alojamientoDe pago # Cafetería en el alojamiento # Tetera / cafetera # Parking adaptado para personas de movilidad reducida # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Proporciona factura # Servicio de conserjería # Guardaequipaje # Información turística # Recepción 24 horas # Servicio de lavanderíaDe pago # Extintores # Cámaras de seguridad fuera del alojamiento # Cámaras de seguridad en las zonas comunitarias # Detectores de humo # Detector de monóxido de carbono # Solo para adultos # Traslado aeropuerto (de pago) # Máquina expendedora (aperitivos) # Máquina expendedora (bebidas) # Servicio de traslado (de pago) # Hipoalergénico # Zona de fumadores # Aire acondicionado # Prohibido fumar en todo el alojamiento # Mosquitera # Suelo de baldosa / mármol # Entrada privada # Alquiler de coches # Suelo de moqueta # Adaptado personas de movilidad reducida # Equipo de planchado # Habitaciones sin humo # Caja fuerte # Apoyo visual: braille # Adaptado para sillas de ruedas # Inglés # Español # Francés # Italiano,4,426,56
Tulum,311,Layla Tulum - Adults Only,2735 # 3575 # 4111 # 2879 # 3763 # 4327 # 2951 # 3857 # 4436 # 3179 # 4111 # 4728,8.7,9.1,Abierta todo el año # Horario de apertura # Solo para adultos # Bar en la piscina # Piscina en la azotea # Tumbonas/sillas de playa # Toallas de playa/piscina # Solárium # Papel higiénico # Toallas # Bañera o ducha # Baño privado # WC # Artículos de aseo gratis # Ducha # Ropa de cama # Armario # Mobiliario exterior # Muebles de exterior # Terraza / solárium # Patio # Terraza # Jardín # Enchufe cerca de la cama # Eventos deportivos en directo (emisión) # Zona de estar # Escritorio # TV de pantalla plana # Canales por cable # Teléfono # TV # Cafetería en el alojamiento # Vino / champánDe pago # Bar # Restaurante # Parking en la calle # Servicio de traslado al aeropuertoDe pago # Servicio de recogida en el aeropuertoDe pago # Registro de entrada / salida privado # Servicio de conserjería # Servicio de limpieza diario # Extintores # Cámaras de seguridad en las zonas comunitarias # Seguridad 24 horas # Zona TV / salón de uso compartido # Traslado aeropuerto (de pago) # Servicio de traslado (de pago) # Zona de fumadores # Aire acondicionado # Servicio de despertador # Insonorización # Entrada privada # Alquiler de coches # Ascensor # Calefacción # Ventilador # Habitaciones familiares # Habitaciones sin humo # Servicio de despertador / alarma # Caja fuerte # Servicio de habitaciones # Acceso a pisos superiores en ascensor # Inglés # Español # Francés,4,427,57
